Customer_ID,Customer_Name,Gender,Age,City,Product,Category,Quantity,Unit_Price,Discount_%,Total_Sales,Profit,Order_Date,Payment_Method,Salesperson
C0646,Fatima Noor,Male,64,Quetta,Monitor,Electronics,3,27134,5,77331.9,8488.86,2026-06-17,Bank Transfer,Aamir
C0647,Ahmed Raza,Female,42,Karachi,Monitor,Electronics,2,25951,5,49306.9,9424.08,2025-08-30,Cash,Nida
C0648,Ali Khan,Female,33,Karachi,Keyboard,Accessories,2,3351,5,6366.9,1148.05,2025-07-12,Cash,Nida
C0649,Ahmed Raza,Male,49,Quetta,Headphones,Accessories,4,4525,15,15385,2039.61,2025-12-20,Bank Transfer,Aamir
C0650,Ahmed Raza,Male,47,Karachi,Headphones,Accessories,1,5044,0,5044,747.47,2026-06-11,JazzCash,Nida
C0651,Maryam,Male,21,Peshawar,Mouse,Accessories,1,1622,0,1622,190.39,2025-06-28,Bank Transfer,Usman
C0652,Sara Ahmed,Male,45,Lahore,Keyboard,Accessories,1,3544,15,3012.4,312.88,2026-03-25,JazzCash,Usman
C0653,Ahmed Raza,Male,62,Peshawar,Keyboard,Accessories,1,3181,15,2703.85,571.72,2025-11-20,Cash,Usman
C0654,Sara Ahmed,Male,32,Hyderabad,Keyboard,Accessories,1,3319,0,3319,557.38,2025-02-20,EasyPaisa,Aamir
C0655,Zain,Female,59,Karachi,Monitor,Electronics,2,25941,5,49287.9,6525.51,2025-05-17,Cash,Usman
C0656,Bilal,Female,53,Rawalpindi,Monitor,Electronics,1,28561,0,28561,5275.93,2025-12-08,Bank Transfer,Saad
C0657,Hina,Male,62,Hyderabad,Keyboard,Accessories,2,3722,10,6699.6,1641.67,2025-12-14,JazzCash,Nida
C0658,Hina,Male,23,Lahore,Printer,Office,5,26190,5,124402.5,13903.88,2026-02-12,Card,Usman
C0659,Usman,Female,32,Karachi,Keyboard,Accessories,1,3791,0,3791,632.69,2026-05-21,JazzCash,Nida
C0660,Hina,Male,33,Peshawar,Headphones,Accessories,5,5249,0,26245,4529.66,2025-12-27,JazzCash,Usman
C0661,Hassan Ali,Female,31,Rawalpindi,Laptop,Electronics,1,92230,10,83007,9734.76,2026-05-18,JazzCash,Aamir
C0662,Ayesha Khan,Female,40,Lahore,Laptop,Electronics,1,91726,15,77967.1,14239.6,2025-03-31,JazzCash,Usman
C0663,Fatima Noor,Male,56,Islamabad,Printer,Office,3,23893,5,68095.05,9979.11,2025-08-16,Cash,Aamir
C0664,Hina,Female,40,Hyderabad,Monitor,Electronics,2,26542,10,47775.6,6318.86,2026-03-21,Card,Usman
C0665,Fatima Noor,Male,61,Peshawar,Mouse,Accessories,4,1643,15,5586.2,694.5,2025-03-18,JazzCash,Aamir
C0666,Fatima Noor,Male,31,Peshawar,Mouse,Accessories,3,1487,10,4014.9,323.49,2025-08-03,JazzCash,Zoya
C0667,Sara Ahmed,Male,33,Quetta,Monitor,Electronics,4,29876,0,119504,11356.78,2025-01-15,EasyPaisa,Saad
C0668,Zain,Female,45,Peshawar,Mouse,Accessories,1,1541,10,1386.9,245.76,2025-09-06,EasyPaisa,Aamir
C0669,Zain,Male,39,Quetta,Laptop,Electronics,4,84427,0,337708,38869.97,2025-06-12,Card,Zoya
C0670,Ahmed Raza,Female,23,Islamabad,Mouse,Accessories,3,1479,0,4437,1036.14,2026-04-07,JazzCash,Zoya
C0671,Ahmed Raza,Female,48,Peshawar,Headphones,Accessories,4,4763,5,18099.4,3039.95,2025-09-05,Bank Transfer,Saad
C0672,Sara Ahmed,Female,33,Peshawar,Keyboard,Accessories,4,3780,10,13608,1757.19,2025-01-19,Cash,Zoya
C0673,Hassan Ali,Female,44,Karachi,Headphones,Accessories,3,4722,10,12749.4,2631.82,2025-05-15,Cash,Aamir
C0674,Hina,Female,31,Lahore,Keyboard,Accessories,5,3790,10,17055,1720.5,2025-07-25,Bank Transfer,Saad
C0675,Hina,Female,48,Islamabad,Mouse,Accessories,3,1519,0,4557,619.28,2025-10-30,EasyPaisa,Nida
C0676,Maryam,Female,28,Rawalpindi,Headphones,Accessories,1,4602,15,3911.7,676.11,2026-06-10,Cash,Nida
C0677,Hassan Ali,Male,42,Hyderabad,Laptop,Electronics,2,89066,5,169225.4,22941.63,2025-08-23,Card,Saad
C0678,Hassan Ali,Female,59,Islamabad,Headphones,Accessories,2,5461,5,10375.9,2202.97,2025-04-15,Cash,Saad
C0679,Hina,Male,56,Lahore,Printer,Office,2,23576,15,40079.2,6287.63,2025-02-17,EasyPaisa,Zoya
C0680,Zain,Male,53,Quetta,Mouse,Accessories,4,1382,15,4698.8,500.7,2025-04-02,EasyPaisa,Saad
C0681,Sara Ahmed,Female,60,Islamabad,Keyboard,Accessories,4,3560,15,12104,1139.01,2025-03-14,EasyPaisa,Zoya
C0682,Ali Khan,Male,48,Quetta,Printer,Office,2,22282,5,42335.8,8174.47,2025-02-16,EasyPaisa,Saad
C0683,Hamza,Female,53,Islamabad,Printer,Office,4,22984,15,78145.6,13830.54,2026-05-08,Bank Transfer,Nida
C0684,Hamza,Female,34,Rawalpindi,Mouse,Accessories,2,1562,15,2655.4,315.1,2026-01-18,Bank Transfer,Aamir
C0685,Ahmed Raza,Female,28,Peshawar,Printer,Office,2,23622,0,47244,9750.16,2025-11-29,Cash,Aamir
C0686,Ayesha Khan,Female,51,Faisalabad,Laptop,Electronics,1,78892,15,67058.2,9472.16,2026-02-02,Cash,Aamir
C0687,Maryam,Female,52,Lahore,Printer,Office,5,22373,0,111865,20697.21,2025-04-24,JazzCash,Nida
C0688,Hamza,Male,21,Lahore,Keyboard,Accessories,5,3566,5,16938.5,2693.94,2026-05-09,Card,Saad
C0689,Usman,Female,59,Rawalpindi,Keyboard,Accessories,4,3233,0,12932,2036.7,2026-04-07,JazzCash,Nida
C0690,Sara Ahmed,Male,25,Peshawar,Monitor,Electronics,5,26465,15,112476.25,22231.6,2025-08-27,EasyPaisa,Saad
C0691,Ahmed Raza,Male,32,Faisalabad,Monitor,Electronics,5,29662,15,126063.5,25028.89,2025-11-17,JazzCash,Usman
C0692,Ayesha Khan,Female,62,Rawalpindi,Keyboard,Accessories,5,3206,15,13625.5,1929.33,2025-06-03,Card,Zoya
C0693,Fatima Noor,Male,37,Rawalpindi,Monitor,Electronics,5,29542,15,125553.5,20684.71,2025-08-05,JazzCash,Saad
C0694,Ali Khan,Female,29,Islamabad,Keyboard,Accessories,3,3222,10,8699.4,1474.58,2025-09-25,JazzCash,Zoya
C0695,Usman,Female,22,Rawalpindi,Laptop,Electronics,3,85834,5,244626.9,54468.91,2025-06-23,JazzCash,Aamir
C0696,Hina,Female,31,Hyderabad,Keyboard,Accessories,2,3380,15,5746,562.8,2025-06-15,Card,Aamir
C0697,Hassan Ali,Female,24,Lahore,Laptop,Electronics,5,87982,0,439910,39340.11,2026-04-06,JazzCash,Usman
C0698,Bilal,Male,39,Lahore,Headphones,Accessories,1,5351,15,4548.35,591.93,2025-01-18,JazzCash,Zoya
C0699,Ayesha Khan,Female,19,Hyderabad,Laptop,Electronics,2,81463,15,138487.1,19287.76,2026-02-12,EasyPaisa,Usman
C0700,Hamza,Female,32,Faisalabad,Monitor,Electronics,5,27006,0,135030,19510.69,2025-07-02,Card,Saad
C0701,Ahmed Raza,Female,46,Peshawar,Headphones,Accessories,1,5401,0,5401,1339.19,2025-01-09,Card,Saad
C0702,Zain,Male,40,Rawalpindi,Headphones,Accessories,3,5015,10,13540.5,1591.75,2025-06-05,JazzCash,Usman
C0703,Hina,Female,29,Islamabad,Keyboard,Accessories,3,3738,0,11214,2400.63,2026-01-03,JazzCash,Aamir
C0704,Hassan Ali,Female,40,Rawalpindi,Monitor,Electronics,2,27385,5,52031.5,12489,2026-03-05,Cash,Zoya
C0705,Ayesha Khan,Male,58,Faisalabad,Headphones,Accessories,5,5060,5,24035,4398.08,2026-06-18,JazzCash,Aamir
C0706,Fatima Noor,Female,21,Karachi,Monitor,Electronics,1,27135,15,23064.75,2306.73,2025-07-24,EasyPaisa,Nida
C0707,Usman,Male,60,Rawalpindi,Printer,Office,3,22467,15,57290.85,10789.9,2025-09-03,EasyPaisa,Aamir
C0708,Fatima Noor,Female,33,Lahore,Mouse,Accessories,1,1605,10,1444.5,231.02,2025-08-16,Card,Usman
C0709,Maryam,Male,46,Rawalpindi,Laptop,Electronics,2,90277,10,162498.6,29972.55,2025-12-28,JazzCash,Usman
C0710,Bilal,Male,18,Faisalabad,Laptop,Electronics,5,88843,15,377582.75,62838.78,2026-04-05,JazzCash,Usman
C0711,Ali Khan,Female,41,Quetta,Printer,Office,3,24004,15,61210.2,11125.84,2026-02-01,EasyPaisa,Zoya
C0712,Sara Ahmed,Female,19,Hyderabad,Keyboard,Accessories,2,3220,15,5474,970.41,2026-06-25,Card,Nida
C0713,Hina,Female,54,Islamabad,Laptop,Electronics,3,78809,10,212784.3,37108.43,2025-11-18,EasyPaisa,Zoya
C0714,Ali Khan,Female,48,Hyderabad,Headphones,Accessories,3,5246,5,14951.1,3417.12,2026-03-27,Bank Transfer,Saad
C0715,Fatima Noor,Male,60,Hyderabad,Monitor,Electronics,3,27436,5,78192.6,13613.04,2025-02-02,Card,Zoya
C0716,Ayesha Khan,Male,37,Karachi,Laptop,Electronics,3,92585,10,249979.5,48306.6,2026-06-05,Card,Saad
C0717,Bilal,Male,63,Rawalpindi,Headphones,Accessories,3,4542,0,13626,2219.53,2026-05-09,Bank Transfer,Zoya
C0718,Ali Khan,Male,44,Lahore,Headphones,Accessories,1,5261,0,5261,751.29,2025-03-13,Card,Usman
C0719,Fatima Noor,Male,50,Lahore,Laptop,Electronics,1,88950,15,75607.5,9318.79,2025-02-20,Card,Aamir
C0720,Ali Khan,Female,57,Faisalabad,Laptop,Electronics,2,86798,5,164916.2,14719.17,2025-01-21,Cash,Zoya
C0721,Zain,Male,31,Faisalabad,Printer,Office,4,24721,10,88995.6,18976.56,2025-03-22,EasyPaisa,Aamir
C0722,Ahmed Raza,Female,60,Peshawar,Headphones,Accessories,5,4611,5,21902.25,3296.38,2025-10-17,JazzCash,Zoya
C0723,Bilal,Male,23,Karachi,Laptop,Electronics,5,80518,15,342201.5,63090.12,2025-01-30,Card,Usman
C0724,Hamza,Female,23,Peshawar,Monitor,Electronics,5,28873,5,137146.75,11110.37,2025-03-29,Bank Transfer,Nida
C0725,Fatima Noor,Male,18,Rawalpindi,Headphones,Accessories,1,5271,10,4743.9,730.1,2025-05-21,EasyPaisa,Zoya
C0726,Zain,Male,36,Rawalpindi,Headphones,Accessories,5,4502,5,21384.5,3525.11,2025-05-07,EasyPaisa,Nida
C0727,Maryam,Male,56,Rawalpindi,Laptop,Electronics,2,77038,15,130964.6,32441.71,2025-07-17,EasyPaisa,Usman
C0728,Ali Khan,Male,28,Karachi,Mouse,Accessories,3,1622,15,4136.1,867.24,2025-02-18,Card,Saad
C0729,Hamza,Male,65,Karachi,Headphones,Accessories,4,4579,15,15568.6,2137.71,2026-04-14,Bank Transfer,Zoya
C0730,Hamza,Female,31,Peshawar,Mouse,Accessories,5,1472,10,6624,1297.1,2026-07-04,Card,Saad
C0731,Bilal,Male,23,Quetta,Headphones,Accessories,5,5254,0,26270,6036.17,2025-10-16,Card,Usman
C0732,Ali Khan,Female,27,Islamabad,Monitor,Electronics,5,27917,5,132605.75,28237.99,2025-10-27,Bank Transfer,Nida
C0733,Hamza,Male,41,Karachi,Printer,Office,5,26304,5,124944,23213.98,2025-06-25,Card,Zoya
C0734,Zain,Male,51,Karachi,Keyboard,Accessories,5,3792,15,16116,2008.15,2025-12-25,Cash,Aamir
C0735,Zain,Female,41,Peshawar,Printer,Office,4,26249,5,99746.2,23899.42,2026-02-27,Card,Saad
C0736,Ayesha Khan,Female,34,Lahore,Headphones,Accessories,2,5074,15,8625.8,1763.13,2026-04-29,Bank Transfer,Usman
C0737,Hina,Male,28,Rawalpindi,Mouse,Accessories,1,1450,10,1305,244.47,2026-01-30,Bank Transfer,Nida
C0738,Hina,Female,55,Islamabad,Headphones,Accessories,3,4555,0,13665,2965.63,2025-09-19,JazzCash,Saad
C0739,Bilal,Female,35,Quetta,Headphones,Accessories,4,4722,15,16054.8,1978.89,2025-04-17,JazzCash,Usman
C0740,Bilal,Female,63,Rawalpindi,Mouse,Accessories,5,1544,0,7720,1159.89,2025-04-11,Card,Zoya
C0741,Hamza,Female,31,Quetta,Printer,Office,1,26320,5,25004,6164.36,2025-03-15,Bank Transfer,Aamir
C0742,Sara Ahmed,Male,22,Karachi,Printer,Office,2,23617,10,42510.6,7121.32,2025-09-24,EasyPaisa,Saad
C0743,Ali Khan,Male,57,Peshawar,Laptop,Electronics,1,80320,5,76304,18045.69,2026-06-28,Card,Usman
C0744,Hamza,Female,58,Faisalabad,Headphones,Accessories,1,4510,15,3833.5,557.99,2025-09-14,EasyPaisa,Usman
C0745,Zain,Male,49,Lahore,Headphones,Accessories,1,5259,0,5259,1157.53,2025-09-12,Bank Transfer,Usman
C0746,Zain,Female,53,Faisalabad,Keyboard,Accessories,1,3254,15,2765.9,589.38,2026-06-05,Bank Transfer,Saad
C0747,Hamza,Female,37,Peshawar,Headphones,Accessories,3,4781,10,12908.7,1866.4,2026-04-19,Cash,Nida
C0748,Zain,Male,34,Rawalpindi,Keyboard,Accessories,4,3317,0,13268,2195.36,2025-02-15,Bank Transfer,Zoya
C0749,Ali Khan,Male,44,Islamabad,Printer,Office,3,25948,10,70059.6,16021.67,2025-08-04,Bank Transfer,Zoya
C0750,Hamza,Male,58,Karachi,Printer,Office,5,23426,5,111273.5,16466.87,2026-05-29,EasyPaisa,Usman
C0751,Hassan Ali,Male,25,Karachi,Laptop,Electronics,4,83728,10,301420.8,47207.53,2025-06-10,Bank Transfer,Aamir
C0752,Maryam,Male,37,Hyderabad,Printer,Office,4,25093,5,95353.4,23275.49,2025-08-02,Card,Zoya
C0753,Bilal,Male,32,Islamabad,Printer,Office,3,26296,0,78888,10946.95,2025-07-02,Bank Transfer,Usman
C0754,Ahmed Raza,Female,64,Islamabad,Keyboard,Accessories,2,3254,5,6182.6,1302.57,2025-08-18,EasyPaisa,Aamir
C0755,Hina,Female,19,Quetta,Mouse,Accessories,4,1566,0,6264,553.46,2025-03-25,Bank Transfer,Zoya
C0756,Ali Khan,Female,55,Hyderabad,Monitor,Electronics,5,27828,5,132183,26369.92,2025-05-02,Bank Transfer,Saad
C0757,Hassan Ali,Male,54,Hyderabad,Keyboard,Accessories,1,3657,5,3474.15,586.75,2026-01-08,JazzCash,Saad
C0758,Hamza,Male,63,Faisalabad,Keyboard,Accessories,4,3353,5,12741.4,2352.67,2026-01-25,Card,Usman
C0759,Usman,Female,35,Peshawar,Printer,Office,4,24660,0,98640,21882.8,2026-01-12,Cash,Aamir
C0760,Fatima Noor,Female,26,Karachi,Monitor,Electronics,4,27724,0,110896,10962.67,2025-04-20,Bank Transfer,Aamir
C0761,Fatima Noor,Female,28,Rawalpindi,Monitor,Electronics,3,30367,10,81990.9,12587.19,2025-01-02,Card,Saad
C0762,Fatima Noor,Female,25,Peshawar,Printer,Office,1,22088,5,20983.6,3935.22,2025-07-14,Cash,Usman
C0763,Ayesha Khan,Female,55,Peshawar,Laptop,Electronics,3,93356,15,238057.8,50706.5,2025-01-14,JazzCash,Aamir
C0764,Fatima Noor,Male,34,Quetta,Keyboard,Accessories,2,3298,10,5936.4,1332.93,2026-04-04,EasyPaisa,Zoya
C0765,Sara Ahmed,Female,36,Islamabad,Keyboard,Accessories,4,3799,10,13676.4,1300.87,2025-12-23,Bank Transfer,Nida
C0766,Ahmed Raza,Male,42,Lahore,Printer,Office,3,24631,15,62809.05,6262.71,2025-09-19,Bank Transfer,Aamir
C0767,Ayesha Khan,Male,30,Rawalpindi,Laptop,Electronics,3,79408,5,226312.8,53974.45,2025-03-25,JazzCash,Usman
C0768,Hassan Ali,Female,25,Islamabad,Printer,Office,2,25369,15,43127.3,10143.83,2025-02-21,JazzCash,Usman
C0769,Sara Ahmed,Male,43,Karachi,Mouse,Accessories,5,1520,10,6840,1447.54,2026-04-13,Bank Transfer,Usman
C0770,Fatima Noor,Female,54,Quetta,Mouse,Accessories,3,1571,5,4477.35,935.52,2025-02-26,Card,Zoya
C0771,Ayesha Khan,Male,44,Karachi,Laptop,Electronics,1,87455,0,87455,7166.16,2026-03-09,Bank Transfer,Saad
C0772,Ali Khan,Male,46,Hyderabad,Monitor,Electronics,5,29202,5,138709.5,31956.96,2025-07-14,EasyPaisa,Nida
C0773,Usman,Female,54,Islamabad,Headphones,Accessories,1,4560,10,4104,915.56,2025-03-31,Card,Saad
C0774,Ahmed Raza,Female,29,Quetta,Keyboard,Accessories,2,3536,10,6364.8,1150.68,2025-08-31,Card,Zoya
C0775,Bilal,Male,38,Hyderabad,Mouse,Accessories,1,1477,15,1255.45,105.13,2026-04-10,Bank Transfer,Usman
C0776,Maryam,Male,31,Quetta,Mouse,Accessories,1,1502,0,1502,282.39,2025-12-27,JazzCash,Zoya
C0777,Hina,Female,27,Quetta,Laptop,Electronics,1,80235,0,80235,18790.74,2025-11-24,Bank Transfer,Usman
C0778,Ayesha Khan,Female,57,Islamabad,Printer,Office,4,23952,15,81436.8,6832.83,2025-03-21,EasyPaisa,Nida
C0779,Hina,Male,60,Quetta,Keyboard,Accessories,1,3425,5,3253.75,276.71,2025-02-09,Cash,Aamir
C0780,Usman,Female,62,Quetta,Laptop,Electronics,2,90669,5,172271.1,22123.36,2025-03-08,Cash,Zoya
C0781,Ali Khan,Female,26,Rawalpindi,Laptop,Electronics,5,83252,0,416260,79137.56,2025-05-03,Cash,Saad
C0782,Hamza,Male,33,Faisalabad,Printer,Office,2,23448,10,42206.4,8182.86,2025-08-22,Bank Transfer,Aamir
C0783,Maryam,Male,55,Islamabad,Keyboard,Accessories,1,3271,5,3107.45,260.94,2025-10-23,Bank Transfer,Usman
C0784,Zain,Male,59,Islamabad,Monitor,Electronics,4,27910,0,111640,10657.63,2025-09-11,JazzCash,Aamir
C0785,Ahmed Raza,Male,57,Peshawar,Laptop,Electronics,1,79085,15,67222.25,16082.45,2025-11-07,Bank Transfer,Saad
C0786,Maryam,Female,45,Faisalabad,Monitor,Electronics,3,27150,15,69232.5,7467.68,2025-04-30,JazzCash,Usman
C0787,Zain,Female,51,Faisalabad,Mouse,Accessories,4,1455,0,5820,1382,2026-06-07,JazzCash,Usman
C0788,Usman,Female,45,Lahore,Printer,Office,1,23105,5,21949.75,2088.21,2025-09-21,Cash,Usman
C0789,Zain,Male,40,Hyderabad,Printer,Office,1,23294,0,23294,3460.18,2025-11-03,Card,Saad
C0790,Ahmed Raza,Male,43,Karachi,Keyboard,Accessories,5,3547,0,17735,3238.87,2025-04-26,Card,Usman
C0791,Sara Ahmed,Male,24,Islamabad,Laptop,Electronics,1,78058,10,70252.2,16743.73,2026-04-11,JazzCash,Zoya
C0792,Fatima Noor,Male,19,Faisalabad,Monitor,Electronics,3,29307,15,74732.85,12953.95,2025-07-07,Cash,Aamir
C0793,Zain,Female,53,Peshawar,Keyboard,Accessories,1,3692,0,3692,350.44,2026-05-01,Card,Usman
C0794,Sara Ahmed,Male,21,Islamabad,Laptop,Electronics,3,93490,0,280470,26526.38,2026-03-16,Cash,Nida
C0795,Hassan Ali,Female,45,Lahore,Mouse,Accessories,1,1419,0,1419,279.08,2025-05-31,Bank Transfer,Usman
C0796,Ali Khan,Female,35,Islamabad,Mouse,Accessories,5,1569,5,7452.75,1062.4,2025-04-19,EasyPaisa,Zoya
C0797,Hina,Female,31,Faisalabad,Monitor,Electronics,4,30727,0,122908,28323.22,2026-04-29,EasyPaisa,Nida
C0798,Hina,Female,35,Lahore,Monitor,Electronics,3,29375,5,83718.75,18381.6,2026-01-28,Cash,Saad
C0799,Ayesha Khan,Male,38,Faisalabad,Keyboard,Accessories,4,3247,0,12988,1962.74,2025-10-09,EasyPaisa,Aamir
C0800,Ayesha Khan,Female,60,Rawalpindi,Laptop,Electronics,3,91494,10,247033.8,23903.11,2025-01-30,Bank Transfer,Nida
C0801,Maryam,Male,18,Peshawar,Printer,Office,3,26343,5,75077.55,11186.92,2025-04-13,Card,Aamir
C0802,Usman,Male,31,Faisalabad,Monitor,Electronics,3,28309,15,72187.95,8473.76,2025-12-01,Card,Nida
C0803,Hassan Ali,Male,22,Islamabad,Mouse,Accessories,5,1371,0,6855,1255.48,2025-01-30,EasyPaisa,Usman
C0804,Fatima Noor,Female,62,Hyderabad,Keyboard,Accessories,3,3595,0,10785,2465.77,2025-04-13,Cash,Aamir
C0805,Zain,Female,22,Quetta,Laptop,Electronics,1,78667,10,70800.3,13510.71,2026-04-16,Bank Transfer,Aamir
C0806,Ali Khan,Female,33,Peshawar,Mouse,Accessories,3,1502,5,4280.7,751.91,2026-07-01,Card,Zoya
C0807,Zain,Male,49,Islamabad,Headphones,Accessories,4,5329,5,20250.2,2243.07,2025-08-04,Card,Aamir
C0808,Fatima Noor,Male,59,Peshawar,Printer,Office,2,22799,10,41038.2,3584.02,2026-01-05,Card,Saad
C0809,Ayesha Khan,Female,63,Lahore,Monitor,Electronics,5,27780,10,125010,16986.76,2025-04-27,EasyPaisa,Saad
C0810,Hina,Male,21,Islamabad,Headphones,Accessories,5,4921,0,24605,2220.59,2025-07-21,Bank Transfer,Zoya
C0811,Maryam,Female,23,Islamabad,Keyboard,Accessories,4,3849,5,14626.2,1316.15,2026-06-28,Bank Transfer,Saad
C0812,Hina,Male,30,Lahore,Mouse,Accessories,2,1582,5,3005.8,474.15,2025-08-11,Bank Transfer,Usman
C0813,Ali Khan,Male,54,Peshawar,Keyboard,Accessories,5,3565,5,16933.75,3468.01,2026-06-04,Card,Usman
C0814,Ayesha Khan,Female,27,Faisalabad,Keyboard,Accessories,2,3489,10,6280.2,854.65,2026-01-21,Bank Transfer,Saad
C0815,Ali Khan,Female,37,Faisalabad,Monitor,Electronics,4,28450,5,108110,10159.64,2025-06-17,Bank Transfer,Usman
C0816,Hassan Ali,Female,51,Karachi,Laptop,Electronics,2,93333,15,158666.1,16537.73,2026-01-13,JazzCash,Zoya
C0817,Ali Khan,Male,26,Islamabad,Laptop,Electronics,1,79539,15,67608.15,15873.16,2025-10-22,EasyPaisa,Saad
C0818,Sara Ahmed,Female,29,Quetta,Laptop,Electronics,5,91117,5,432805.75,83858.38,2025-01-31,Cash,Saad
C0819,Bilal,Male,42,Quetta,Laptop,Electronics,3,86393,0,259179,61296.62,2026-04-14,Cash,Saad
C0820,Ahmed Raza,Female,47,Islamabad,Printer,Office,4,25227,5,95862.6,23158.62,2025-03-09,Bank Transfer,Aamir
C0821,Ali Khan,Female,46,Rawalpindi,Mouse,Accessories,4,1510,5,5738,1105.76,2025-02-22,Card,Aamir
C0822,Bilal,Male,54,Lahore,Monitor,Electronics,5,30712,10,138204,28111.91,2025-03-12,Cash,Nida
C0823,Maryam,Male,26,Islamabad,Laptop,Electronics,4,87051,0,348204,42394.23,2025-01-24,JazzCash,Usman
C0824,Maryam,Male,19,Karachi,Mouse,Accessories,3,1420,10,3834,374.14,2025-08-05,Card,Usman
C0825,Hassan Ali,Female,19,Lahore,Laptop,Electronics,5,77326,0,386630,46657.31,2025-12-13,JazzCash,Zoya
C0826,Maryam,Male,28,Rawalpindi,Printer,Office,2,25242,5,47959.8,11164.96,2025-07-02,JazzCash,Aamir
C0827,Usman,Male,58,Quetta,Laptop,Electronics,3,85524,15,218086.2,19486.62,2025-02-09,Bank Transfer,Usman
C0828,Ali Khan,Male,46,Karachi,Monitor,Electronics,1,25805,0,25805,2802.5,2025-09-24,JazzCash,Usman
C0829,Usman,Female,53,Karachi,Laptop,Electronics,3,83917,10,226575.9,18147.56,2026-01-08,Cash,Zoya
C0830,Zain,Male,23,Lahore,Mouse,Accessories,1,1393,5,1323.35,214.94,2025-06-18,Card,Aamir
C0831,Fatima Noor,Female,34,Faisalabad,Monitor,Electronics,4,30755,5,116869,18140.33,2025-03-20,Card,Nida
C0832,Sara Ahmed,Female,31,Islamabad,Laptop,Electronics,2,87516,0,175032,35357.9,2026-02-06,JazzCash,Usman
C0833,Hina,Female,53,Islamabad,Headphones,Accessories,1,5290,15,4496.5,747.17,2026-03-19,Cash,Saad
C0834,Bilal,Male,51,Lahore,Keyboard,Accessories,2,3217,15,5468.9,930.09,2026-04-20,EasyPaisa,Aamir
C0835,Ali Khan,Female,38,Lahore,Printer,Office,5,25481,0,127405,31089.56,2026-02-24,Cash,Aamir
C0836,Sara Ahmed,Male,56,Faisalabad,Laptop,Electronics,3,83332,15,212496.6,50541.57,2025-01-03,Cash,Aamir
C0837,Hamza,Female,41,Karachi,Monitor,Electronics,5,29030,15,123377.5,28544.52,2025-07-02,Bank Transfer,Usman
C0838,Hina,Female,57,Peshawar,Monitor,Electronics,4,28319,5,107612.2,23442.49,2026-04-01,JazzCash,Usman
C0839,Fatima Noor,Female,48,Hyderabad,Laptop,Electronics,3,89864,10,242632.8,59638.12,2025-09-28,Bank Transfer,Saad
C0840,Usman,Female,27,Peshawar,Keyboard,Accessories,1,3246,10,2921.4,422.85,2026-02-13,Cash,Aamir
C0841,Hassan Ali,Female,35,Hyderabad,Monitor,Electronics,1,29393,0,29393,2748.35,2026-04-25,Bank Transfer,Saad
C0842,Ali Khan,Male,54,Islamabad,Monitor,Electronics,2,28779,0,57558,10966.99,2026-05-12,JazzCash,Usman
C0843,Maryam,Female,53,Islamabad,Monitor,Electronics,5,27173,5,129071.75,30587.54,2025-06-09,Card,Zoya
C0844,Ayesha Khan,Male,55,Quetta,Mouse,Accessories,1,1515,10,1363.5,295.85,2026-02-01,EasyPaisa,Nida
C0845,Maryam,Male,39,Peshawar,Monitor,Electronics,3,26271,15,66991.05,15089.54,2025-09-30,Cash,Saad
C0846,Maryam,Female,19,Hyderabad,Mouse,Accessories,4,1407,0,5628,564.17,2025-02-12,EasyPaisa,Aamir
C0847,Hina,Male,34,Islamabad,Printer,Office,5,24954,10,112293,13815,2025-04-01,Card,Usman
C0848,Ayesha Khan,Male,26,Rawalpindi,Laptop,Electronics,5,91819,10,413185.5,33998.33,2025-06-05,Card,Aamir
C0849,Ahmed Raza,Female,29,Peshawar,Laptop,Electronics,5,84428,5,401033,71621.35,2025-06-10,EasyPaisa,Aamir
C0850,Bilal,Male,61,Karachi,Mouse,Accessories,5,1375,0,6875,1396.14,2025-07-27,Bank Transfer,Nida
C0851,Fatima Noor,Male,57,Peshawar,Monitor,Electronics,4,26310,5,99978,14299.97,2025-11-04,Card,Aamir
C0852,Hassan Ali,Female,50,Hyderabad,Headphones,Accessories,1,4888,5,4643.6,1014.15,2026-06-29,Card,Zoya
C0853,Ahmed Raza,Male,18,Rawalpindi,Monitor,Electronics,5,29882,15,126998.5,15720.15,2026-01-18,Cash,Aamir
C0854,Sara Ahmed,Female,27,Peshawar,Laptop,Electronics,2,85247,5,161969.3,14035.74,2025-02-21,Cash,Saad
C0855,Zain,Female,28,Rawalpindi,Printer,Office,5,25494,5,121096.5,11944.55,2025-06-21,EasyPaisa,Zoya
C0856,Fatima Noor,Female,25,Lahore,Mouse,Accessories,3,1508,5,4297.8,644.01,2025-07-21,Bank Transfer,Usman
C0857,Sara Ahmed,Male,63,Karachi,Headphones,Accessories,1,4823,5,4581.85,485.56,2025-01-09,EasyPaisa,Saad
C0858,Hassan Ali,Male,58,Faisalabad,Mouse,Accessories,4,1459,10,5252.4,1069.66,2025-11-29,Card,Saad
C0859,Maryam,Female,37,Rawalpindi,Mouse,Accessories,5,1621,10,7294.5,1225.5,2026-03-30,Card,Zoya
C0860,Usman,Female,53,Quetta,Laptop,Electronics,1,80169,0,80169,12071.18,2025-02-19,Cash,Aamir
C0861,Zain,Male,37,Peshawar,Printer,Office,5,24834,0,124170,29663.76,2025-11-22,Card,Usman
